	CLDN18	ImmuneProxy
TCGA-BR-8373-01	2.2753494503219667	-0.2094463153244585
TCGA-BR-8380-01	2.0941997359063795	-0.1885470849322324
TCGA-BR-8381-01	2.740249583632878	0.6241278151816534
TCGA-BR-8382-01	2.60790327760615	-0.8882148158615267
TCGA-BR-8384-01	2.72640528095706	-0.15397046070599796
TCGA-BR-8483-01	1.697344685187443	-1.1865840919434123
TCGA-BR-8484-01	2.9506262228955067	0.7045068587686218
TCGA-BR-8485-01	2.6340844535043835	0.39169906233125007
TCGA-BR-8486-01	2.516512156761221	0.014644274801145246
TCGA-BR-8487-01	2.7835393662952272	-0.19775353123006725
TCGA-BR-8588-01	2.6481240143730216	0.3364986854218344
TCGA-BR-8589-01	2.7470116975811854	1.0527598149147432
TCGA-BR-8590-01	2.827794841713782	0.15056488886609962
TCGA-BR-8591-01	2.8495922698996337	0.14172788313901652
TCGA-BR-8592-01	2.519177610617006	0.12849427302083924
TCGA-BR-8676-01	2.7991344875090585	0.010987830359384554
TCGA-BR-8677-01	2.5689328478875595	0.31720829693379904
TCGA-BR-8678-01	1.3369347018590294	0.6813027333933843
TCGA-BR-8679-01	2.866068957144827	-0.7179277735411347
TCGA-BR-8680-01	1.2005453658296201	-0.9784713926531411
TCGA-BR-8682-01	2.5032532452357534	-0.5465485729101354
TCGA-BR-8683-01	2.4930971902692836	0.4250078252483334
TCGA-BR-8686-01	2.7822599461384416	0.12102023005883031
TCGA-BR-8687-01	2.894061094623578	-0.9222542958352851
TCGA-BR-8690-01	1.776119567010617	-0.28858863681633984
TCGA-BR-A44T-01	2.0004412748106586	0.4249142637142826
TCGA-BR-A44U-01	1.9698951945069356	-1.6779441626898444
TCGA-BR-A452-01	2.6995644213590615	1.630916754095955
TCGA-BR-A453-01	2.350407928541425	0.10574071702869095
TCGA-BR-A4CR-01	2.627163379763816	-0.7483369317830975
TCGA-BR-A4CS-01	2.714329783730669	-0.7800147285750861
TCGA-BR-A4IU-01	2.7293906910287564	0.5760814366182777
TCGA-BR-A4IV-01	2.613123963410531	-0.4023737839141221
TCGA-BR-A4IY-01	1.9858726500464845	0.9535146617760569
TCGA-BR-A4IZ-01	2.735431988660229	0.7603635798203925
TCGA-BR-A4J1-01	2.8430053004854563	0.5962529543755366
TCGA-BR-A4J2-01	2.8391963918363254	0.8804089732049525
TCGA-BR-A4J4-01	2.528274901855546	0.1898415752328903
TCGA-BR-A4J5-01	2.6564864683695673	-0.12438034915566079
TCGA-BR-A4J6-01	2.733523489951393	-0.3263299493328411
TCGA-BR-A4J7-01	2.595955277629595	0.6331954828801784
TCGA-BR-A4J8-01	2.797503537522675	-0.14279283857842193
TCGA-BR-A4J9-01	2.5389038708448566	-0.6740557379490071
TCGA-BR-A4PD-01	2.8865782126147654	0.38568566709931384
TCGA-BR-A4PE-01	2.9385601694160113	0.5485828062643225
TCGA-BR-A4PF-01	2.8646206433553054	0.9193970030607193
TCGA-BR-A4QI-01	2.423099574420815	0.7019990677626508
TCGA-BR-A4QL-01	2.2294358187155683	0.2945828725346931
TCGA-BR-A4QM-01	2.6347980671396876	-0.008236173481753428
TCGA-CD-5798-01	2.746415670178097	-0.46149908922699917
TCGA-CD-5799-01	2.8767034330184984	-1.0125898460311664
TCGA-CD-5800-01	2.2753494503219667	-0.2658491533277629
TCGA-CD-5801-01	2.798401421893787	0.36562151132536813
TCGA-CD-5803-01	2.8790692083656304	0.6555473856273049
TCGA-CD-5804-01	2.814986016881727	-0.17726587593765036
TCGA-CD-5813-01	2.1791968033732734	0.12115980343478489
TCGA-CD-8524-01	2.7958203620831847	0.17347128247244148
TCGA-CD-8525-01	2.530200788764325	0.5052321266618268
TCGA-CD-8526-01	2.4568499265060266	0.6220085426616402
TCGA-CD-8527-01	2.464481979859576	-0.21611160052579134
TCGA-CD-8528-01	2.2318849736060584	-0.11399976598354858
TCGA-CD-8529-01	2.7544480319195266	0.6297787229684549
TCGA-CD-8530-01	2.7965955682958157	-0.029046897658312087
TCGA-CD-8531-01	1.9141776295628004	-0.5914787254864328
TCGA-CD-8532-01	2.946362468061704	0.8238679258850525
TCGA-CD-8533-01	2.7079268372569616	-0.4720620285343091
TCGA-CD-8534-01	2.684236126111489	-0.2258829353437392
TCGA-CD-8535-01	1.8754205390430196	-0.949124722120751
TCGA-CD-8536-01	2.7915740400635256	1.0191349592229284
TCGA-CD-A486-01	2.7205952676963703	-0.18838375336922156
TCGA-CD-A487-01	1.671835661544901	-0.8064534952428515
TCGA-CD-A489-01	1.709022934078548	-0.21917231311688729
TCGA-CD-A48A-01	2.669277321631085	-0.39410119721458725
TCGA-CD-A48C-01	2.880126184746079	0.4940369233954117
TCGA-CD-A4MG-01	2.752671350021324	-0.5240841358022877
TCGA-CD-A4MH-01	2.5709684690870964	0.17813019325560314
TCGA-CD-A4MI-01	2.6528726608188977	0.9832613463738563
TCGA-CD-A4MJ-01	2.661545534046838	0.36475704464119996
TCGA-CG-4301-01	2.80837774828888	-0.749332423128141
TCGA-CG-4304-01	2.694126174811048	-0.08657240668436006
TCGA-CG-4305-01	2.8946683044716783	0.4970358333590789
TCGA-CG-4306-01	2.8128513422534995	0.39373074680471976
TCGA-CG-4436-01	2.6012469995772416	-0.0660244840438263
TCGA-CG-4437-01	2.732169354267088	0.38980919813540693
TCGA-CG-4438-01	2.4885993333785503	0.3737768145526694
TCGA-CG-4440-01	2.535915761724536	-0.22669182866687448
TCGA-CG-4441-01	2.8206144792166317	0.1274725003694329
TCGA-CG-4442-01	2.7821154581028242	-0.4769653530007818
TCGA-CG-4443-01	1.6578332393214716	-2.2052908857875066
TCGA-CG-4444-01	2.0903150652260885	-0.07165494511362513
TCGA-CG-4460-01	2.7188284849624536	0.17780973959574453
TCGA-CG-4462-01	2.7933446216624986	-0.4973502764906298
TCGA-CG-4465-01	2.4564692891077247	-0.023370413421557663
TCGA-CG-4466-01	2.519050195237981	-0.6828837640105073
TCGA-CG-4469-01	2.694735778002526	-0.7411567320528806
TCGA-CG-4475-01	1.9933184068433132	-1.041124522667876
TCGA-CG-4476-01	2.8447151645683952	0.3246814462664924
TCGA-CG-4477-01	2.682530787802498	0.4702223507600145
TCGA-CG-5716-01	2.8845429108978884	-0.2665486598779389
TCGA-CG-5717-01	2.5713757185035604	0.0343549857933757
TCGA-CG-5718-01	2.708032588311123	-0.051010136742827505
TCGA-CG-5719-01	2.844684999909909	-0.7585845738641483
TCGA-CG-5720-01	2.7174108761723788	0.16480582751960532
TCGA-CG-5720-11	2.806887554414372	-0.5179774388876774
TCGA-CG-5721-01	2.2898487401472933	1.1946880474156347
TCGA-CG-5721-11	2.8103143922930283	-0.5319168573707896
TCGA-CG-5722-01	2.7543727507088684	0.6776137120892047
TCGA-CG-5722-11	2.8201587482446935	-0.7344330616325851
TCGA-CG-5723-01	2.3478953400570997	0.3984785427186306
TCGA-CG-5724-01	2.434529720629204	-0.14096216571066822
TCGA-CG-5725-01	2.2318849736060584	0.14747931144414025
TCGA-CG-5726-01	2.8507733647627247	-0.8916625695955052
TCGA-CG-5728-11	2.778921592844328	-0.6428811602627091
TCGA-CG-5730-11	2.317448790842915	-0.8546570434448696
TCGA-CG-5732-01	2.8265543400948525	0.08605756796696105
TCGA-CG-5733-11	2.8617048009800157	-0.061208534397110076
TCGA-CG-5734-01	2.7490379981857367	-0.49260337552594946
TCGA-CG-5734-11	2.769282030946797	-0.5654893852095814
TCGA-D7-5577-01	2.836778571565846	0.6469528916022736
TCGA-D7-5578-01	2.5623139096147227	0.037069468368472476
TCGA-D7-6518-01	2.435178140563031	-0.6019846399273205
TCGA-D7-6519-01	2.5186670107245104	0.1866532595855132
TCGA-D7-6520-01	2.3240281248940513	-0.9504094519786872
TCGA-D7-6521-01	2.7591825870539965	0.12300308808557671
TCGA-D7-6522-01	2.5961923155335804	0.40587002829959407
TCGA-D7-6524-01	2.808826677389012	-0.4217628200160467
TCGA-D7-6525-01	2.483488442498476	-0.07428738842875543
TCGA-D7-6526-01	2.577339707550383	-0.6809434405094654
TCGA-D7-6527-01	2.8558170954331494	-0.52655385673835
TCGA-D7-6528-01	2.5762575545477624	-0.5336158874272086
TCGA-D7-6815-01	2.647712295009984	-0.4004887208404958
TCGA-D7-6817-01	2.7773548366436964	-0.2688969798592281
TCGA-D7-6818-01	2.811761319565198	-0.933910611898615
TCGA-D7-6820-01	2.7943127795334703	-1.4361124907639016
TCGA-D7-6822-01	2.4735242945856313	1.0668823737335973
TCGA-D7-8570-01	2.906218531641485	0.7652286614903001
TCGA-D7-8572-01	2.13234564005763	0.5704232736173374
TCGA-D7-8573-01	2.888426402990051	-0.5693457592531443
TCGA-D7-8574-01	2.3131202536495516	0.6079612116922616
TCGA-D7-8575-01	2.920902687460087	-0.33307039889444323
TCGA-D7-8576-01	2.915551150005343	-0.5413542914697603
TCGA-D7-8578-01	2.6605438369277135	0.1690845741338353
TCGA-D7-8579-01	2.721132511835939	-0.2571683229174163
TCGA-D7-A4YT-01	2.6776423177562885	-0.003523810347181076
TCGA-D7-A4YU-01	2.3176987877712905	1.0544323592894282
TCGA-D7-A4YV-01	2.709181717198595	1.403141216420927
TCGA-D7-A4YX-01	2.920448451870332	0.8908480501621525
TCGA-D7-A4YY-01	2.907190894643916	0.5347006056951616
TCGA-D7-A4Z0-01	2.7248511282488583	-0.17981443281524365
TCGA-D7-A6EV-01	2.9195321343308858	-0.5098861750711633
TCGA-D7-A6EX-01	1.9102663172636334	-0.9294195251196768
TCGA-D7-A6EY-01	2.763972597658309	0.49448413612919934
TCGA-D7-A6EZ-01	2.87381949951557	1.0993655377239875
TCGA-D7-A6F0-01	2.389944598534312	0.8250639440102716
TCGA-D7-A6F2-01	2.7247978697781345	0.5009738488479234
TCGA-D7-A747-01	1.8936925463895653	-0.9813014226810408
TCGA-D7-A748-01	2.6251285028164633	-1.3606639863779897
TCGA-D7-A74A-01	2.882238024327545	-0.07547711526986117
TCGA-EQ-8122-01	2.550989285341948	-0.2529173387523559
TCGA-EQ-A4SO-01	2.920907118724517	-0.4934701456816059
TCGA-F1-6177-01	2.7536714609509167	-0.20243312138414
TCGA-F1-6874-01	2.899189327440594	0.34175057684083265
TCGA-F1-6875-01	2.6029730332972743	-0.370407410908528
TCGA-F1-A448-01	2.748456122888367	0.12889231327073328
TCGA-F1-A72C-01	2.8555448789446536	0.056834851950662735
TCGA-FP-7735-01	2.7209656131106983	0.07972626660052712
TCGA-FP-7735-11	2.158508175003731	-1.4193156310197073
TCGA-FP-7829-01	2.4877452127615407	-2.766360289056326
TCGA-FP-7829-11	1.7840962332268822	-2.3147170401228943
TCGA-FP-7916-01	2.881413668472322	0.788445974969374
TCGA-FP-7998-01	2.863069476757083	1.4455375945842341
TCGA-FP-8099-01	2.808111445140435	-0.6056371066741333
TCGA-FP-8209-01	2.7475887197557634	0.3331888847174409
TCGA-FP-8210-01	2.66638637312475	0.6608603449406653
TCGA-FP-8211-01	2.855944636250544	0.6582594400962789
TCGA-FP-8631-01	2.832503099394077	-1.813940307195648
TCGA-FP-A4BE-01	2.9154426189146716	1.1190058270891678
TCGA-FP-A4BF-01	2.436006353416049	0.9792805803077156
TCGA-FP-A8CX-01	2.858682239350805	-0.224653755442544
TCGA-FP-A9TM-01	2.8543713848820564	-0.09615422018512512
TCGA-HF-7131-01	2.917405565509193	0.1441017824136412
TCGA-HF-7132-01	2.819017893187542	0.9758741362580791
TCGA-HF-7133-01	2.834515498572362	0.6231277052728241
TCGA-HF-7134-01	2.7332078213820887	-0.268877528672939
TCGA-HF-7136-01	2.500955610070927	0.26516069803142606
TCGA-HF-A5NB-01	2.7058568760331823	0.28541230998668116
TCGA-HJ-7597-01	2.7780325354383018	0.7853378524038414
TCGA-HU-8238-01	2.7853263742234478	-0.27172651357069244
TCGA-HU-8238-11	2.7221372007271065	-0.05002973585390917
TCGA-HU-8243-01	2.9026484293031802	-0.3766291586294862
TCGA-HU-8244-01	2.6368682582990592	-1.1647111845426796
TCGA-HU-8249-01	1.9426591450494997	0.5421611486157788
TCGA-HU-8602-01	2.092915910362935	0.7743992375964255
TCGA-HU-8604-01	1.463701620946613	0.7845533118622212
TCGA-HU-8608-01	2.9027493231563875	1.3396673013453042
TCGA-HU-8610-01	2.8271623505051497	-0.3259653537384958
TCGA-HU-A4G2-01	2.930784206988551	0.7779415967692028
TCGA-HU-A4G3-01	2.86431933308334	-0.6428999617061543
TCGA-HU-A4G6-01	2.7444481514890047	-0.29986168347717934
TCGA-HU-A4G8-01	2.6346795078840097	0.18128511051477147
TCGA-HU-A4G9-01	2.9365030647252346	-1.456434388355812
TCGA-HU-A4GC-01	2.881516350343288	0.09283593262243238
TCGA-HU-A4GC-11	2.211487161068103	-1.7330931266074268
TCGA-HU-A4GD-01	2.4166487187322088	-0.43676516339918287
TCGA-HU-A4GF-01	2.571705383435014	0.4034885304878013
TCGA-HU-A4GH-01	2.72221707480851	-0.11266602571827375
TCGA-HU-A4GH-11	2.2728842712725434	-1.162211054143429
TCGA-HU-A4GJ-01	2.8020594409038684	1.1018812419256485
TCGA-HU-A4GN-01	2.8066796304823254	0.8098516478033422
TCGA-HU-A4GN-11	2.760631162284424	-1.3583720751387993
TCGA-HU-A4GP-01	2.8611576020318603	-0.315434126754558
TCGA-HU-A4GP-11	2.3696348605766966	-0.8208644034341195
TCGA-HU-A4GQ-01	2.1273166948279973	0.12552742157311153
TCGA-HU-A4GT-01	2.653971764832081	-0.1127713845258349
TCGA-HU-A4GU-01	1.7678050041407318	-0.08551555671128958
TCGA-HU-A4GX-01	2.7473881388389167	1.104938922598508
TCGA-HU-A4GY-01	2.606601225869837	0.7822082907366841
TCGA-HU-A4GY-11	1.776119567010617	-1.4911167878920555
TCGA-HU-A4H0-01	2.8363020559378294	1.2034366701916228
TCGA-HU-A4H2-01	2.8722279592021103	0.6040245032959207
TCGA-HU-A4H3-01	2.2448279902486457	0.6244757534868595
TCGA-HU-A4H4-01	2.7927077755396055	1.079524981109665
TCGA-HU-A4H5-01	2.532875138896728	0.5049492993526985
TCGA-HU-A4H6-01	2.861199071408605	0.024900887917183992
TCGA-HU-A4H8-01	2.908134154773053	0.02516054987122053
TCGA-HU-A4HB-01	2.7602011331019147	0.8882827648589917
TCGA-HU-A4HB-11	2.329823185565387	-1.295536300883263
TCGA-HU-A4HD-01	2.2457060405512665	0.15567579107723623
TCGA-IN-7806-01	2.5526565082179906	-1.0471717968101872
TCGA-IN-7806-11	1.3862943611198906	-0.6317733412879105
TCGA-IN-7808-01	1.9180036338524715	0.8096651318167549
TCGA-IN-8462-01	2.7824115071116364	-0.6412885950594565
TCGA-IN-8462-11	1.9933184068433132	-1.3346495784548527
TCGA-IN-8663-01	1.4950213181434133	-0.6686270768031461
TCGA-IN-8663-11	1.0986122886681098	-3.7928577222661355
TCGA-IN-A6RI-01	2.9006045989616633	-1.5772101826015723
TCGA-IN-A6RJ-01	2.407359324641777	-1.988886683908206
TCGA-IN-A6RL-01	2.886711300439437	-1.170300373735036
TCGA-IN-A6RN-01	2.800621943443123	-2.500940534112346
TCGA-IN-A6RO-01	2.3748936082112393	-0.1431721280582482
TCGA-IN-A6RR-01	2.930147366626871	-0.30276978950896727
TCGA-IN-A6RS-01	2.2289405815570174	0.3481814219295336
TCGA-IN-A7NR-01	2.6599033816089612	-1.0101054937811305
TCGA-IN-A7NT-01	1.642858181924269	-2.2678885015092827
TCGA-IN-A7NU-01	2.6519794728949466	-1.445759490337679
TCGA-IN-AB1V-01	2.742567876295364	-0.4882912634254283
TCGA-IN-AB1V-11	1.9491004564696455	-0.3869530061950047
TCGA-IN-AB1X-01	2.721907151634379	1.1896487796129698
TCGA-IN-AB1X-11	2.1221092104028196	-1.7660229205136928
TCGA-IP-7968-01	2.6171109872297036	0.9688760080388457
TCGA-IP-7968-11	2.3169472854586872	-1.4059610340769786
TCGA-KB-A6F7-01	2.839617413070663	0.7915545964494042
TCGA-KB-A93G-01	2.639521608076292	-0.8076927325725799
TCGA-KB-A93H-01	2.4514773588263665	-0.15572771567892615
TCGA-KB-A93J-01	2.9297199899690667	0.6108110333562938
TCGA-MX-A5UG-01	2.668036448468485	0.5930229729167149
TCGA-MX-A5UJ-01	2.727768314737083	0.002617292848044711
TCGA-MX-A663-01	2.6882452611619643	-0.031735364164534555
TCGA-MX-A666-01	2.559750008031225	0.35271798140269767
TCGA-R5-A7O7-01	2.7503839134081263	-0.7861165855333949
TCGA-R5-A7ZE-01	2.1052863397165007	-1.0849378625872221
TCGA-R5-A7ZF-01	2.1726312605228344	-0.3797608324745685
TCGA-R5-A7ZI-01	2.723583428848792	0.14535718371298204
TCGA-R5-A7ZR-01	2.9003373948473516	-0.6214419108864121
TCGA-R5-A805-01	2.8631415534294007	0.30460290902820986
TCGA-RD-A7BS-01	2.6405547749487415	-1.2165124082603533
TCGA-RD-A7BT-01	2.657893167066572	-0.17935381933528458
TCGA-RD-A7BW-01	2.505791744908122	-0.02810741682850393
TCGA-RD-A7C1-01	2.790894493939733	-0.08351326544879191
TCGA-RD-A8MV-01	2.875603487547594	0.7010128450242585
TCGA-RD-A8MW-01	1.988392124794075	0.14387255192203363
TCGA-RD-A8N0-01	2.8450584356638773	0.607281472607746
TCGA-RD-A8N1-01	2.8758831412661947	0.5349221891145952
TCGA-RD-A8N2-01	2.483130945750538	-0.7024320645142916
TCGA-RD-A8N4-01	2.3772088733445247	0.020836950873931954
TCGA-RD-A8N5-01	2.748117602437199	-0.8438351970772863
TCGA-RD-A8N6-01	2.608894318337997	-0.13450554287769206
TCGA-RD-A8N9-01	2.79648058160664	0.16916172990240722
TCGA-RD-A8NB-01	2.641319141413676	0.5119035729308381
TCGA-SW-A7EA-01	2.68483304401835	0.14664977277024055
TCGA-SW-A7EB-01	2.6415276358374866	-0.7525437321751284
TCGA-VQ-A8DT-01	2.875537886258189	0.003408983497503265
TCGA-VQ-A8DU-01	2.6562255253852163	0.19366085223153856
TCGA-VQ-A8DV-01	2.691863906707778	-0.12902086093393847
TCGA-VQ-A8DZ-01	2.5291267252728113	0.3501832072212817
TCGA-VQ-A8E0-01	2.9028103095483324	-0.846626156578506
TCGA-VQ-A8E2-01	2.2504338618766018	0.6206888253025626
TCGA-VQ-A8E3-01	2.730852220909841	0.9220768052442683
TCGA-VQ-A8E7-01	2.501610020508893	-0.5492568258988562
TCGA-VQ-A8P2-01	2.033902212723124	-0.8207199625957349
TCGA-VQ-A8P3-01	2.186825201406801	0.5318292337972362
TCGA-VQ-A8P5-01	2.723622713384495	-0.19183094058811187
TCGA-VQ-A8P8-01	2.797332924327453	-0.28428423745984044
TCGA-VQ-A8PB-01	2.472211653269813	0.7153755707663247
TCGA-VQ-A8PC-01	2.7904286949916113	0.025499148249629348
TCGA-VQ-A8PD-01	2.875618388956377	0.6753543276565448
TCGA-VQ-A8PE-01	2.576932285638168	0.8033005006359073
TCGA-VQ-A8PF-01	2.933857674561042	1.2480208838450748
TCGA-VQ-A8PH-01	2.5414999935202354	0.3514158091212539
TCGA-VQ-A8PJ-01	2.9833224670480996	-0.06258556053918718
TCGA-VQ-A8PK-01	2.72551170189238	0.08794156517297688
TCGA-VQ-A8PM-01	2.7884340807569785	0.06925136799801877
TCGA-VQ-A8PO-01	2.434993259761906	0.9303071189412562
TCGA-VQ-A8PP-01	2.305921820077096	0.47766181528323204
TCGA-VQ-A8PQ-01	2.750398269673292	0.8969174815801639
TCGA-VQ-A8PU-01	2.9077024733900667	-2.4224697078207127
TCGA-VQ-A8PX-01	2.9807668512427807	0.024880291658385116
TCGA-VQ-A91A-01	2.574599499779823	-0.455469712082059
TCGA-VQ-A91D-01	2.7296978033856636	0.04254649169709168
TCGA-VQ-A91E-01	2.8457007497251605	0.8742127103249085
TCGA-VQ-A91K-01	2.8251190315247436	0.3263636935439766
TCGA-VQ-A91N-01	2.75028694470278	0.15245690921326
TCGA-VQ-A91Q-01	2.7684473483710854	-1.1427006217448683
TCGA-VQ-A91S-01	2.462406690303241	1.080879339456886
TCGA-VQ-A91U-01	2.618450764406517	0.2737571911299926
TCGA-VQ-A91V-01	2.7954944623685964	-0.3259652021493183
TCGA-VQ-A91W-01	2.6497416179876536	0.08444186602067454
TCGA-VQ-A91X-01	2.4306547914301544	-1.4281044464726698
TCGA-VQ-A91Y-01	2.805444539664192	0.5454922031871874
TCGA-VQ-A91Z-01	2.163373566698386	-0.15276942815648395
TCGA-VQ-A922-01	2.2304208496094944	-0.42505018411431983
TCGA-VQ-A923-01	2.915308684840509	1.1527572217346045
TCGA-VQ-A924-01	2.440499209143809	0.18166229352418728
TCGA-VQ-A925-01	2.912701823830297	0.3976785757626502
TCGA-VQ-A927-01	2.8749230841681537	-0.36611791921532905
TCGA-VQ-A928-01	2.7086061183675456	-0.6020020758594207
TCGA-VQ-A92D-01	2.9038831893928974	-0.22599829992255285
TCGA-VQ-A94O-01	2.517465785217249	0.08047049383004724
TCGA-VQ-A94P-01	2.5025094916530657	-0.0646929684575015
TCGA-VQ-A94R-01	2.808367113156773	0.3141352864516105
TCGA-VQ-A94T-01	2.078026126298446	-0.5282273780953005
TCGA-VQ-A94U-01	2.762023829592534	-0.6624678811335817
TCGA-VQ-AA64-01	2.542959182761452	0.21581269103971565
TCGA-VQ-AA68-01	2.6661615866987978	0.3353290587645792
TCGA-VQ-AA69-01	2.5643515068587734	0.7000652251046242
